scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
cutin_100_60_gap_45,Cut-in,5,5,0,0,5,False,1.8,0.0,1.8,1.8,0.0,25.0028,0.0015999999999993797,25.001,25.005,0.003999999999997783,17.1722,0.012237646832622845,17.148,17.18,0.03200000000000003,11.4548,0.0015999999999998238,11.454,11.458,0.0039999999999995595,144.394,17.951999999999998,135.418,180.298,44.879999999999995,22.53,0.0,22.53,22.53,0.0,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_60,Cut-in,5,5,0,0,5,False,2.5,0.0,2.5,2.5,0.0,32.1772,0.01040000000000134,32.172,32.198,0.026000000000003354,25.1098,0.00762627038597479,25.101,25.124,0.022999999999999687,11.707,0.0,11.707,11.707,0.0,163.3268,55.8176,135.418,274.962,139.54399999999998,20.19,0.0,20.19,20.19,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_25,Cut-in,5,5,0,0,5,False,2.36,0.019999999999999928,2.35,2.4,0.04999999999999982,11.8932,0.11260088809596498,11.668,11.95,0.28200000000000003,9.559000000000001,0.12300731685554306,9.313,9.622,0.3089999999999993,10.2934,0.0008000000000002672,10.293,10.295,0.002000000000000668,144.3156,12.411005077752563,129.572,164.188,34.615999999999985,45.798,0.695999999999998,45.45,47.19,1.7399999999999949,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_35,Cut-in,5,5,0,0,5,False,4.25,0.0,4.25,4.25,0.0,11.282,0.0008944271909994202,11.281,11.283,0.0019999999999988916,8.8688,0.0011661903789684136,8.867,8.87,0.0029999999999983373,10.638200000000001,0.0919465061870217,10.493,10.781,0.28800000000000026,144.5384,3.698669468876616,138.724,150.31,11.586000000000013,57.14,0.0,57.14,57.14,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_45,Cut-in,5,5,0,0,5,False,6.05,0.0,6.05,6.05,0.0,11.3352,0.004261455150532526,11.328,11.34,0.012000000000000455,8.9086,0.004270831300812553,8.901,8.913,0.012000000000000455,10.41,0.14133506288249925,10.304,10.679,0.375,134.6492,6.280605779699919,127.812,146.102,18.290000000000006,64.2,0.0,64.2,64.2,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_60,Cut-in,5,5,0,0,5,False,8.8,0.0,8.8,8.8,0.0,11.163599999999999,0.0054258639864998,11.153,11.168,0.014999999999998792,8.743599999999999,0.0054258639864998,8.733,8.748,0.014999999999998792,10.4812,0.17055603184877377,10.304,10.728,0.4239999999999995,137.454,7.562433153423575,127.812,147.976,20.164,64.52,0.0,64.52,64.52,0.0,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_25,Cut-in,5,5,0,0,5,False,1.75,0.0,1.75,1.75,0.0,10.464,0.015504837954651216,10.456,10.495,0.0389999999999997,5.5224,0.014305243793798293,5.515,5.551,0.036000000000000476,10.636,0.0,10.636,10.636,0.0,141.414,0.0,141.414,141.414,0.0,53.532,0.2440000000000026,53.41,54.02,0.6100000000000065,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_35,Cut-in,5,5,0,0,5,False,1.93,0.039999999999999945,1.85,1.95,0.09999999999999987,18.9336,0.32471378166009485,18.769,19.583,0.8140000000000001,14.1036,0.2967103638230382,13.953,14.697,0.7439999999999998,10.882,0.054000000000000624,10.774,10.909,0.13500000000000156,141.414,0.0,141.414,141.414,0.0,20.76,0.2641211843075075,20.47,21.26,0.7900000000000027,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_45,Cut-in,5,5,0,0,5,False,2.95,0.0,2.95,2.95,0.0,20.3444,0.006590902821314443,20.333,20.353,0.020000000000003126,15.5724,0.005462600113498886,15.563,15.58,0.01699999999999946,11.075,0.0,11.075,11.075,0.0,155.4784,28.1288,141.414,211.736,70.322,25.0,1.2492397688194212,23.98,26.53,2.5500000000000007,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_60,Cut-in,5,5,0,0,5,False,4.8,0.0,4.8,4.8,0.0,19.8988,0.0103614670775912,19.891,19.919,0.028000000000002245,15.0782,0.009195651146058107,15.071,15.096,0.025000000000000355,11.08,0.0,11.08,11.08,0.0,158.76399999999998,27.239494738339037,141.414,211.736,70.322,35.65,0.0,35.65,35.65,0.0,100.0,0.0,100.0,100.0,0.0
